,cc_b3m1
12597,0.020659982028400137
12598,-0.4232184436750899
12599,0.06284730593392496
12600,-0.2216379395058503
12601,0.19778419248450874
12602,0.11377064007645465
12603,0.2748493142039301
12604,0.17336075880976942
12605,0.0038229974601193817
12606,-0.0011830284094145327
12607,0.04971669009134416
12608,-0.0010646795261255448
12609,0.2912148742335319
12610,0.06239795202577625
12611,-0.1541891129702293
12612,-0.019533761020325002
12613,-0.006749487037639668
12614,-0.1359129456864725
12615,-0.3126943289307036
12616,-0.20891767682964435
12617,0.1592459103128281
12618,0.04904890286845642
12619,0.022193239339083348
12620,-0.0854318382796162
12621,-0.03879424797333719
12622,-0.1800509871528888
12623,0.07107214358721592
12624,0.08005952765767788
12625,-0.12131799789625752
12626,0.09613517331251487
12627,-0.31835989726583946
12628,0.19688985090045819
12629,0.06680676625759219
12630,-0.24466707258382492
12631,-0.12167631616749475
12632,-0.0825796591845922
12633,0.11462745463011714
12634,0.02521267009472261
12635,-0.05424716090352
12636,-0.1043629347015127
12637,0.10026836829449515
12638,0.3987698383706828
12639,0.15231255368646046
12640,0.030366929377349194
12641,-0.13210333438421884
12642,-0.12938969244394727
12643,-0.06265444629636008
12644,-0.061152081434602934
12645,0.023501945320228756
12646,-0.1758928400487818
12647,0.030881831448926533
12648,0.29367804488675553
12649,0.1361474840835406
12650,-0.31355693865592293
12651,0.18182349638589024
12652,0.059698088552508466
12653,-0.14978102036275232
12654,0.07789522790281289
12655,-0.18456573336080773
12656,-0.12119462824897909
12657,-0.04683988641414594
12658,-0.07384508363965203
12659,0.16740683738836104
12660,-0.07107270889812334
12661,0.18395123528779678
12662,-0.15860756830399403
12663,0.268972341060044
12664,0.14264698201084514
12665,-0.054284586990869244
12666,-0.010352611132537604
12667,0.04768979645546345
12668,-0.39808839203735324
12669,-0.026363417470445683
12670,0.17016956377889514
12671,-0.15296120173975858
12672,-0.12751815527177968
12673,-0.0032729960967419203
12674,0.10661390485562272
12675,0.03752299372956003
12676,-0.07766136349441055
12677,0.06736323203873873
12678,-0.40512084123608894
12679,-0.05219896524515999
12680,0.1854462001776609
12681,-0.2018599923467761
12682,-0.1632209547501411
12683,0.09162305267507431
12684,0.0515490778289589
12685,0.0800444652944492
12686,-0.3812958211865016
12687,0.2536234022153092
12688,-0.08194443692248043
12689,-0.05229142812631693
12690,0.25383825762017054
12691,0.06498784645671662
12692,-0.26591904611546013
12693,0.09644941150655129
12694,0.02423057704113951
12695,-0.18459607781855247
12696,-0.11827724434076536
12697,-0.051716283211408864
12698,0.31099814662156433
12699,-0.09600888448298761
12700,-0.10445058483622205
12701,0.19992283269572653
12702,-0.22253262249022576
12703,-0.08290589573757767
12704,0.2493507170546172
12705,0.01490434023091236
12706,-0.3412443195391681
12707,0.15993311396466758
12708,0.030045134028434894
12709,0.31815496667078413
12710,0.5199871239185008
12711,-0.11284485022867674
12712,0.23820303004015297
12713,0.1939048781867605
12714,0.03573785207251756
12715,0.3443890659928721
12716,0.12503255559620996
12717,-0.2658553514823039
12718,0.03944796077862556
12719,-0.11444808411331397
12720,0.0785445966026952
12721,-0.17245807509111621
12722,-0.005186143437520663
12723,-0.16802041443208715
12724,0.03944768632942619
12725,-0.22897199904637944
12726,-0.43977606975341565
12727,-0.15224675282207034
12728,0.26079190550726405
12729,-0.35735744060201036
12730,0.016017937695208317
12731,-0.1485305275182185
12732,0.028756792299981626
12733,-0.1769837975220092
12734,0.05594630041595483
12735,-0.027150712250572084
12736,0.14258080625226377
12737,-0.21488662551273663
12738,-0.1296237733912946
12739,-0.14220637071840336
12740,-0.20937855969356178
12741,-0.06023903691623822
12742,-0.10178221056485448
12743,0.17313056325444798
12744,0.18747047397945593
12745,-0.19255232913343434
12746,-0.03890347594390775
12747,0.14398483644145976
12748,-0.05120813336959351
12749,-0.11780084782244771
12750,0.24209890626049635
12751,-0.033156644638520305
12752,-0.1241869736196719
12753,-0.06827828663086777
12754,0.15799486688074182
12755,-0.19531739219448596
12756,-0.09546900724899565
12757,-0.024428790589936966
12758,-0.06492893229379249
12759,-0.06056807242065432
12760,-0.23083463879964228
12761,-8.208485292016121e-05
12762,-0.07968700260245676
12763,-0.22687713191875858
12764,-0.10805674028207157
12765,-0.20056569777280586
12766,0.02702287645249335
12767,-0.1187003002750906
12768,0.06374427941382432
12769,-0.22613262726545535
12770,0.3280070538604427
12771,-0.42157742547628274
12772,0.13189155748232295
12773,-0.41275892755230714
12774,0.09047887818217148
12775,0.032262187660395014
12776,-0.06963632996093239
12777,-0.11131570773262922
12778,-0.029850663781033404
12779,-0.25921324642327015
12780,0.08173264303808025
12781,-0.19312539655834016
12782,-0.14859589712925647
12783,0.09460519995364969
12784,-0.1302521166152255
12785,-0.023608899930227523
12786,-0.14544756157514627
12787,-0.13799976342914633
12788,0.09614889247752778
12789,-0.21257669435307847
12790,0.3186000402589748
12791,-0.02754193194316379
12792,-0.12188679219883802
12793,-0.3793821240612383
12794,-0.0908663249631525
12795,-0.08247680846538685
12796,-0.06318352950485462
12797,0.06462330981584863
12798,-0.06698804490440224
12799,0.10794981675226545
12800,-0.28073097168595496
12801,-0.05006458246471723
12802,0.31197041142918636
12803,-0.19564401880232296
12804,-0.019990807848696335
12805,-0.1973536539285341
12806,-0.264081935990772
12807,0.16143449759641193
12808,-0.13164312136997935
12809,-0.17205916262556453
12810,-0.06582735228698233
12811,-0.16396749966701307
12812,-0.1482666510928876
12813,-0.06744535207977798
12814,-0.1929146581473571
12815,0.0761636124270888
12816,-0.21317057537792738
12817,0.1431529151449924
12818,-0.2909178392554077
12819,-0.432530098645719
12820,0.040576853388333056
12821,-0.2988147969019499
12822,-0.1698774856323313
12823,0.1387649533669748
12824,0.5026573162350916
12825,-0.42546580146453294
12826,0.048577812619887695
12827,-0.053559145114382645
12828,-0.2941101098347261
12829,-0.0059171410039642325
12830,-0.13808890658126582
12831,0.3607136786284215
12832,-0.16328053659354147
12833,-0.15350879171674592
12834,-0.09498058531744036
12835,-0.26387676647881975
12836,-0.017385879350630518
12837,0.0842746055328476
12838,-0.08251498273039459
12839,-0.17872888283820743
12840,-0.04840146004896084
12841,-0.24188261301640424
12842,0.14106115119648877
12843,-0.17651581245313785
12844,-0.06428751323803539
12845,-0.02982604802546973
12846,-0.16266904607801713
12847,-0.5180551268542732
12848,-0.12620773180249145
12849,0.1840341484297472
12850,-0.01565639130875951
12851,-0.008729977943110256
12852,-0.1809662094367379
12853,-0.1772791971591765
12854,-0.06493814480615612
12855,0.05505527231443885
12856,0.1608667755105433
12857,-0.20187328772178859
12858,0.10644525000759142
12859,-0.059438554466444415
12860,0.10867487712273949
12861,-0.08950930527612666
12862,-0.060556420820390144
12863,-0.13232217533888857
12864,0.14273114498333683
12865,0.024997665744479036
12866,0.12388532898587812
12867,-0.09986248875952342
12868,-0.26135078335125606
12869,-0.15744170422106585
12870,0.17916207745287416
12871,-0.19933905911430294
12872,-0.3641776035818225
12873,0.3882220245446586
12874,0.11175217340225885
12875,0.07748621244299514
12876,0.19300333887920829
12877,-0.11238345377621961
12878,0.172688202823716
12879,-0.25695746672164077
12880,0.25846342599844974
12881,0.1284310986060575
12882,-0.24978104291596637
12883,0.17142499349703577
12884,-0.13428776540360765
12885,-0.18815438032036802
12886,0.032209079429465604
12887,-0.18547370484385262
12888,-0.2129585710139672
12889,-0.23249030160077488
12890,0.014458062776910197
12891,0.04229822797282701
12892,-0.0006449716483523105
12893,-0.10005535758668138
12894,-0.32955823912846327
12895,-0.015759733402013865
12896,-0.04293850376278563
12897,0.03663956582672867
12898,0.15726554957382888
12899,-0.1133191356974681
12900,-0.06354477339136899
12901,-0.164705528019935
12902,0.008405512535873072
12903,-0.18165750945843406
12904,-0.21487340017767131
12905,0.026778598697307032
12906,-0.012599807356489023
12907,0.1426916879032234
12908,-0.07183998554130255
12909,-0.30166740487303656
12910,0.39194946200271374
12911,0.29713151904905466
12912,0.21012547886485322
12913,0.09381987780439793
12914,-0.5773981635609555
12915,0.033911608228773815
12916,0.0026296156660094994
12917,-0.14496327654782704
12918,-0.038161388210316005
12919,-0.2577110693105844
12920,-0.13456258562978363
12921,0.06325129693352238
12922,-0.03397613616864348
12923,-0.03920273606225777
12924,-0.08724760812448551
12925,-0.08947380717874687
12926,-0.11889560350719997
12927,-0.04923800523487465
12928,-0.19403141377118516
12929,0.009306725794552051
12930,0.06805032273974909
12931,-0.015969573077436294
12932,0.11772330860200242
12933,0.09748375390074315
12934,0.10626145272522258
12935,-0.1196743612877782
12936,-0.4146596732034453
12937,0.09681435404367633
12938,-0.35416168325933306
12939,0.24633781721441572
12940,0.10389795246995881
12941,0.030122935070515666
12942,0.2752810434571469
12943,-0.1029259959675457
12944,-0.08336367858524873
12945,0.11567969257086652
12946,-0.14947384989442547
12947,0.20204549741523792
12948,-0.233291007813893
12949,0.1146272507974544
12950,-0.2986190702773861
12951,-0.08064548092021084
12952,0.08192203576292911
12953,-0.1327383587000739
12954,0.24513230602864056
12955,0.06282649407608965
12956,0.07161963167706453
12957,-0.140072008204001
12958,-0.23852244477570395
12959,-0.31264258976303516
12960,-0.06342496756219518
12961,-0.0661244257431246
12962,0.1096681499792389
12963,-0.11964835445800226
12964,0.2839583294986454
12965,0.1501543168295072
12966,-0.06749044012665628
12967,-0.14622403137622175
12968,-0.13082823505280583
12969,-0.06429868934044869
12970,-0.04087112544801652
12971,0.04278152305700189
12972,-0.1384966555728795
12973,-0.10696991560061164
12974,0.3619300435746773
12975,0.12117710159104789
12976,0.0005227630188997523
12977,-0.03299511968536528
12978,-0.060804826730770145
12979,0.3106997612622777
12980,0.31832251046640003
12981,-0.05598822880035215
12982,-0.2431605258911258
12983,-0.2596082246665752
12984,0.06297733248942272
12985,0.22631117240644194
12986,0.08134612495871707
12987,-0.23422602339491938
12988,-0.04918600250733007
12989,-0.32024415734265865
12990,0.2525515035508903
12991,0.29593882095003465
12992,0.10075500632638068
12993,-0.029813290268911885
12994,-0.05414778679375942
12995,-0.1563131616490825
12996,-0.2075005890482764
12997,-0.02719555436169152
12998,-0.08051588819327193
12999,-0.1926165099662036
13000,0.1236162667852998
13001,-1.2438528799647735
13002,-1.9768295346490063
13003,-1.0593576736087336
13004,-0.3139841716319953
13005,0.14601120311854388
13006,0.2768214268492457
13007,0.5597248624116542
13008,0.5327105242832477
13009,0.3651268289872647
13010,-0.29704226380619936
13011,-0.17160364411547135
13012,-0.5748528513525741
13013,-0.14446082352254308
13014,-0.0634576105368243
13015,0.20584899158335723
13016,0.3491391005816098
13017,0.1732105958574479
13018,-0.27310977013269877
13019,-0.024382925534094824
13020,0.1155681580465373
13021,0.11731294938259573
13022,-0.06345939037690229
13023,-0.11290164815580184
13024,0.3385380699697986
13025,0.06347446466681816
13026,-0.05725979124794556
13027,-0.07265438654379253
13028,0.11007625636253948
13029,0.04561161212432019
13030,0.2377940735164934
13031,0.281269850706078
13032,-0.013932719569206498
13033,0.3506024073080063
13034,0.1438384993146009
13035,-0.09297246145471405
13036,-0.004698076089356462
13037,-0.11885565907844686
13038,-0.2515565265172395
13039,-0.22360608774883595
13040,-0.15035195589131334
13041,0.11410522713551785
13042,0.1969841694086103
13043,-0.09665529425687325
13044,0.30526043681875237
13045,0.049400736959020364
13046,-0.015024125162852897
13047,0.0026194176182201545
13048,-0.025468378006861414
13049,0.04006961603856496
13050,0.23290671703445653
13051,0.01952176861592214
13052,0.03363296877342492
13053,0.20405297746042628
13054,0.1687628196418416
13055,-0.010914716997179497
13056,0.07935151163946585
13057,0.19673368170811223
13058,0.11653894939614773
13059,0.3847055026508883
13060,0.41063351573843754
13061,-0.05073792880585515
13062,-0.123299330323416
13063,-0.06670032088538846
13064,0.2537842039480225
13065,0.11801183923147107
13066,0.22491380682294704
13067,0.44613143327159754
13068,0.17144208324988952
13069,-0.11943682149077617
13070,-0.040158755246215705
13071,-0.33395182276106183
13072,-0.19541046114837002
13073,0.044000846212275846
13074,0.21112733368835634
13075,0.11949563512554207
13076,0.12372188350462743
13077,-0.044099051445021686
13078,0.07997659003460633
13079,0.13416772747581973
13080,0.08433418954367866
13081,-0.021105745914729468
13082,0.1321829241591761
13083,0.14063822636929224
13084,0.12681472069586874
13085,-0.3887604976668566
13086,-0.23056241610156647
13087,-0.14892784520439228
13088,-0.04169981486128549
13089,0.3447442197905364
13090,0.28878510609160557
13091,-0.27231792841636526
13092,0.0050671402515920505
13093,0.30025593968582953
13094,0.15705770282992404
13095,-0.039057614651039074
13096,0.2587919960872185
13097,-0.0038300451863122476
13098,-0.11083881964498588
13099,0.008672294141353731
13100,-0.11026737392082886
13101,-0.12853710498078286
13102,0.4050045614011868
13103,0.26770323570546495
13104,0.1336623955814531
13105,-0.023725778204408243
13106,0.01208790051317088
13107,0.21439218983966768
13108,-0.019026468239509597
13109,0.13889451342754988
13110,-0.004052299537237403
13111,0.4728636729365725
13112,0.022564902528920072
13113,0.06123394265499016
13114,-0.02693886521473665
13115,-0.007015967794616884
13116,0.0402377887758778
13117,0.10236572035095826
13118,-0.05606351845191604
13119,0.4851258354174206
13120,0.2046755145841157
13121,-0.008556686971660454
13122,0.0780756525209334
13123,0.1729625088749227
13124,0.26499997151938537
13125,-0.30792746884291233
13126,0.08138596641058271
13127,0.08328261594911268
13128,0.10956855872465354
13129,0.31629063423863535
13130,-0.04150710197640706
13131,-0.22445436568063037
13132,-0.14721957511187256
13133,0.16046744598383889
13134,-0.05827455148927463
13135,0.15828920992942663
13136,-0.03586209345821878
13137,0.46302521982585887
13138,0.163166365829591
13139,-0.05391580523007278
13140,-0.1671555597370311
13141,-0.4173848769585895
13142,0.21984375479641471
13143,0.36928655812661226
13144,0.22295598356112478
13145,0.04430259588605523
13146,0.25511463311333316
13147,-0.06460391972247415
13148,-0.057564310994377976
13149,0.10267104152359607
13150,-0.3111347838806289
13151,-0.17732545122236232
13152,-0.13744610680323888
13153,0.276937805166634
13154,0.15005165769020046
13155,0.19238913987530637
13156,0.02379810341930444
13157,-0.07171179707991016
13158,-0.048864501563260276
13159,0.009166290380061781
13160,0.17981292712611108
13161,0.34454327110326766
13162,0.07499754373921341
13163,0.2616267645010488
13164,0.1476067739180209
13165,0.14789443686989934
13166,-0.04502281907621253
13167,0.13959425540511106
13168,0.010083247824233865
13169,-0.04344878943464536
13170,-0.16953595699250812
13171,-0.2845755579279743
13172,-0.1632011081315774
13173,0.180332332201381
13174,0.46141849499334064
13175,0.08163712283234226
13176,0.20407432733211905
13177,0.10622422289370803
13178,0.1914120609926595
13179,-0.10940225729755504
13180,-0.14727553131381654
13181,-0.0435652040270984
13182,-0.09709495514408495
13183,0.4529797625241816
13184,0.2288355354425864
13185,0.08831197577382355
13186,0.10143007902989787
13187,0.3244383630552985
13188,-0.2965047838125088
13189,-0.21819554673370334
13190,-0.03977455727897272
13191,-0.2555921461884747
13192,0.14221861008519987
13193,-0.17750623480358385
13194,0.06842519536995972
13195,0.2920223016164396
13196,0.37018766521399726
13197,0.2820843768120511
13198,-0.24138326997499782
13199,0.2572439697187292
13200,-0.20358846748793802
13201,-0.24036774787779436
13202,-0.02766467292481245
13203,-0.03220431165765092
13204,-0.021552462674582884
13205,0.1780037945437396
13206,0.1452060092885219
13207,-0.04049964656320526
13208,-0.0033484666458978296
13209,0.3305269690956969
13210,0.31449236589031315
13211,0.0683442441805262
13212,0.09763681660333923
13213,0.19462448561430534
13214,0.06862052278396824
13215,0.08561734260015008
13216,-0.10350720004450586
13217,0.034346193181907125
13218,0.5601301795050304
13219,-0.09568573542136605
13220,0.1567926236545354
13221,0.03632560754391889
13222,0.08765952414918132
13223,-0.017152408796292207
13224,0.1554321107116312
13225,0.19992967194985667
13226,-0.04609387220267713
13227,-0.052503703502797094
13228,0.03566689284900448
13229,0.28191956926525563
13230,-0.001590927102073536
13231,-0.26334844877148456
13232,0.08781939251588966
13233,0.24191629927435088
13234,0.04293771389468759
13235,0.0941870135684919
13236,0.1668715271356902
13237,0.029589864547697076
13238,0.01390758779485779
13239,-0.0039719847599233304
13240,-0.42255450633039615
13241,-0.014610083209278812
13242,0.3890497202895844
13243,-0.13447235418954406
13244,0.04572437098620519
13245,0.1834651100964937
13246,0.08465767212857145
13247,-0.04490032238711272
13248,-0.1582486831789165
13249,-0.2560374890295538
13250,-0.17690768650632727
13251,0.17640887494881774
13252,0.3478403055544135
13253,0.3322742274634418
13254,0.19367600690335784
13255,-0.062094083029069935
13256,-0.009979116361163776
13257,-0.02416093878581549
13258,0.03538866936102991
13259,-0.3928604378745906
13260,-0.22775279028585693
13261,0.06677994251367458
13262,0.18767200093857284
13263,0.1933351939802641
13264,-0.08777941893862895
13265,0.2564138471474813
13266,0.33148968062090667
13267,0.15387722906407042
13268,-0.5686875265933544
13269,-0.16762765621480646
13270,-0.05265227455929811
13271,-0.21372164978239994
13272,0.42833371892160343
13273,0.24423113433015686
13274,0.0011959312764862062
13275,-0.04746458418902755
13276,-0.4192151244356026
13277,0.05721128007934695
13278,-0.13638672629565995
13279,-0.13560219527505346
13280,0.2634165394067036
13281,0.5517284342545885
13282,0.08013573978682764
13283,0.42018404530819
13284,-0.2527580951283728
13285,0.21985334244720534
13286,-0.005382354454088301
13287,0.14359978921115868
13288,-0.09117878598999596
13289,-0.04921922322091099
13290,0.15515237318006925
13291,-0.010787193452189925
13292,-0.4169461808602666
13293,-0.07675181402024478
13294,0.17060454369695677
13295,0.6854371040686438
13296,0.2964011401396842
13297,0.2710395413500173
13298,0.001812967271273891
13299,0.0981163866656285
13300,0.23790356190812822
13301,-0.25936903399862565
13302,-0.12555884702859643
13303,-0.4184109816515136
13304,0.013637471579338367
13305,0.36897978074120275
13306,0.5497644110876028
13307,0.2824515995364365
13308,0.12306656082277101
13309,0.14402630187650267
13310,-0.28191454626492174
13311,-0.04685811242642046
13312,0.24022420762583252
13313,-0.25229908018906144
13314,-0.5846935305664562
13315,0.05141110826320627
13316,0.3242811851793874
13317,0.16134663317508924
13318,0.2683232392839976
13319,-0.16207603020010097
13320,0.08711563525115373
13321,0.3828147379726534
13322,0.14866042930969847
13323,-0.005278257408356524
13324,-0.27078314017843574
13325,-0.017199590348543126
13326,-0.21149053593889633
13327,0.31344242680268763
13328,-0.22290752727697338
13329,-0.07488872509589761
13330,-0.078196293502792
13331,-0.12240759903671794
13332,0.43407275319569294
13333,0.49714363061079503
13334,0.16116203278498098
13335,0.1037669489707751
13336,0.12685282791463415
13337,0.27123527673083814
13338,-0.42005387979709763
13339,0.19646250155394007
13340,-0.027913812078859124
13341,-0.20054427897374172
13342,-0.219953118951981
13343,-0.1476528002585722
13344,0.10158678343368877
13345,-0.08760037654032882
13346,0.058715217144574616
13347,0.06262372471301436
13348,0.196611784299777
13349,0.051176792785477154
13350,-0.2985067607618177
13351,0.13184875860128287
13352,-0.29766597821982455
13353,-0.22110862021084543
13354,0.029296091500119914
13355,0.02362325833283485
13356,-0.005315476631839289
13357,0.05738517403853294
13358,-0.2817836646416225
13359,0.338848100536417
13360,0.20284172746834628
13361,-0.09665625098919861
13362,-0.2169454807345783
13363,-0.24090437734862746
13364,-0.2302314483674177
13365,0.4599743451933733
13366,0.1606912954430335
13367,0.12836900152056607
13368,-0.13197653950120447
13369,-0.07078901349638045
13370,0.046253926139888435
13371,-0.06433129615003708
13372,0.06711521471764215
13373,0.26755691214843225
13374,-0.013357683765111261
13375,0.1166927117485379
13376,0.13270456151723842
13377,-0.04491309735694138
13378,-0.4121045136089414
13379,-0.1991708251220743
13380,-0.0399036726708939
13381,0.34108989753048036
13382,0.01564422035502311
13383,0.1960304879803445
13384,-0.1874730216861451
13385,0.038578433459452555
13386,-0.1849099509816554
13387,0.02834190684336413
13388,0.01751084869659536
13389,-0.13205762678558663
13390,-0.30811113025819026
13391,-0.011459654716077239
13392,0.23298515287522115
13393,-0.12273490397347331
13394,-0.19100865918482413
13395,-0.0586776836360734
13396,-0.012837244084792587
13397,0.15675562506952012
13398,-0.22846217616911346
13399,-0.11085513461149965
13400,0.19007908069914592
13401,0.0008950153541285033
13402,-0.6069892277193425
13403,-0.292306641415756
13404,-0.1738215612299303
13405,-0.400644575351663
13406,-0.027876792113897153
13407,0.17506395207203695
13408,0.19214302921120563
13409,-0.19668283841255096
13410,0.015976517760373454
13411,-0.023432151966597203
13412,0.2856472680552855
13413,0.28472947682517
13414,-0.057930547416287226
13415,-0.28407265032590345
13416,-0.2947317672937224
13417,-0.1927325743604129
13418,0.00787787745024815
13419,0.0696240051410264
13420,-0.004314570308428856
13421,0.07913110179885052
13422,0.10522978139162831
13423,0.25417109133179316
13424,-0.5182084773309832
13425,-0.4889887648708573
13426,0.2742180548379718
13427,0.003921536871882125
13428,-0.01616409886346304
13429,0.1650191084843744
13430,-0.19114353831025532
13431,0.2375644648733939
13432,0.14543112846479822
13433,-0.03887387474221704
13434,-0.07153033264086694
13435,0.18766260759806208
13436,0.09871328186875772
13437,0.11346003606957034
13438,-0.01962044527891038
13439,0.2612158938192177
13440,-0.2130821991287437
13441,-0.27256608932950854
13442,0.09882345995434427
13443,0.4482285003976543
13444,0.21139041118999913
13445,-0.05325644773867744
13446,0.045472356761493415
13447,-0.10349940510289812
13448,0.14163747386903225
13449,0.061144756455526306
13450,-0.013771281655194478
13451,-0.06607260247930036
13452,-0.11176104210746729
13453,0.008316645102617315
13454,-0.03388868357667718
13455,-0.12410900675853576
13456,0.21482618472820914
13457,0.5959369934096541
13458,-0.1886398202925319
13459,-0.2523948815747348
13460,-0.356633369676814
13461,-0.19229871718995195
13462,0.04937794695619946
13463,0.11979226532691367
13464,-0.10752418377011175
13465,0.14474120423249204
13466,0.13681793678561593
13467,-0.19779267675317325
13468,-0.27048145868584506
13469,-0.1890606692559782
13470,0.10711207380347076
13471,0.18983070096794918
13472,0.17851140604821225
13473,0.00430181841097621
13474,-0.32426241959523594
13475,-0.08241062933751842
13476,-0.3418312117793274
13477,-0.22818973269957077
13478,0.044035274020028936
13479,0.22602074701310038
13480,0.11944791712349989
13481,0.36055307256201097
13482,0.5903681264625842
13483,-0.396411965538789
13484,-0.30443854972885553
13485,-0.01598633899745039
13486,-0.17703123484637473
13487,-0.20542554933724944
13488,-0.16181492244139406
13489,-0.11611035446539475
13490,-0.024791967432967965
13491,0.07646961289850474
13492,-0.06875188177659375
13493,-0.037758222543011755
13494,0.18391442517616596
13495,-0.329657090674246
13496,0.09505986092629648
13497,0.19170866614297122
13498,-0.21428814546192676
13499,-0.11317316936670174
13500,-0.11524992612055485
13501,-0.1595906633218398
13502,0.0015409574439697593
13503,-0.22829115769540564
13504,-0.10261638965825881
13505,-0.1622333656612298
13506,0.26311676031883025
13507,0.1839620068619201
13508,0.06668594357212321
13509,-0.21641011057654502
13510,-0.43378668455132185
13511,-0.16884034684691152
13512,0.1438363552509525
13513,-0.002797376828091558
13514,-0.024631424436760696
13515,-0.08701783657966367
13516,-0.0173429477090572
13517,-0.23900906029154712
13518,-0.05257817777236973
13519,0.05900649319225337
13520,0.18232064676648108
13521,-0.13626764798522473
13522,0.15229515327980536
13523,-0.038685877821597714
13524,-0.3244317836788113
13525,-0.39225016889952613
13526,-0.16409956259378333
13527,0.2653384733712123
13528,-0.2510568575770229
13529,0.031144293094795827
13530,-0.2729670642437636
13531,0.008982614731719352
13532,0.2877736735570231
13533,-0.08806239818037298
13534,0.1564960455996136
13535,-0.41746306449632975
13536,-0.23673769442537917
13537,-0.42227642539065435
13538,-0.27501736211595684
13539,-0.07380234415586528
13540,-0.2460228373201172
13541,0.0559948904854366
13542,0.20396122567360564
13543,0.14549149221614321
13544,0.16858177161829957
13545,0.26531654607144795
13546,-0.14956007676459038
13547,-0.09838536789316166
13548,-0.4077262752268229
13549,-0.3371435026116245
13550,-0.1137678959256867
13551,-0.38099892832308413
13552,-0.03519048487130583
13553,0.17353013879015045
13554,0.4495016303362309
13555,-0.08244932480169354
13556,0.19938862988349548
13557,-0.4459429757898974
13558,-0.03871728819536102
13559,-0.16182590855354917
13560,-0.14965554781374024
13561,0.06179343765449552
13562,0.01885697692324584
13563,0.16227167997112169
13564,-0.15003539590678905
13565,0.0597298986681043
13566,-0.11202940809486428
13567,-0.12134814746638867
13568,0.13810718012574696
13569,0.05107015854749619
13570,-0.13800151834584184
13571,0.09838463251202256
13572,0.1856860640488165
13573,0.062361584694560435
13574,0.31439251543437585
13575,0.0931661766074896
13576,0.10004930658859301
13577,0.12772038974270572
13578,-0.09022853213969029
13579,0.10011970637310519
13580,0.14768637686038133
13581,0.14940963074101887
13582,0.15188191139117713
13583,0.060158536459269385
13584,-0.10152116248910659
13585,0.10100043726811947
13586,0.41140010589113274
13587,-0.06408714468802401
13588,0.4620611062193376
13589,0.11096612092362079
13590,-0.08661577898715223
13591,0.1175291693127285
13592,-0.017292552342413003
13593,0.22713434109977015
13594,0.35371281423808476
13595,0.1961889129897365
13596,0.3166016331990935
13597,0.23048047966773666
13598,0.14315833660322852
13599,-0.2859797741228327
13600,-0.09013186020553476
13601,-0.16520426541947586
13602,0.39406018149003685
13603,0.25699746219536834
13604,0.309182195335163
13605,-0.14976038866452512
13606,-0.05073661505002036
13607,0.2787970995261304
13608,0.6544964261153723
13609,0.20461013292401375
13610,0.012909926199165866
13611,-0.19102210430311928
13612,-0.22305210773861361
13613,-0.054092005679128974
13614,0.1505695462721679
13615,0.10570099001701294
13616,-0.055010942356801706
13617,0.2831171375857515
13618,0.13890750853131095
13619,0.2201607573229154
13620,-0.09005038259056874
13621,-0.2379221101013389
13622,0.12451820851936723
13623,0.34030276773115276
13624,-0.07948601159990432
13625,0.19734929736742934
13626,0.007761000051957012
13627,0.38049165940585894
13628,0.11474720164063612
13629,0.05281142615969969
13630,-0.06676465934932807
13631,0.0023852497602891987
13632,0.07354840664039841
13633,0.2425666407455349
13634,0.6873961129317241
13635,0.23776648728485483
13636,0.04260663214617999
13637,0.07501710238836878
13638,-0.43061744978334104
13639,-0.5367877766450135
13640,0.02688997282620953
13641,0.5433424478152329
13642,0.694095746676398
13643,0.5111677958866228
13644,0.42361600958386525
13645,-0.12884899817386142
13646,-0.12349151470362152
13647,-0.3857674906559847
13648,-0.11201746328541162
13649,-0.056651553200181226
13650,0.14209187448896188
13651,0.29930614479347994
13652,0.5238873606550669
13653,0.18024776212058136
13654,0.26215997359326515
13655,0.4058823853276312
13656,0.1892593757571568
13657,-0.21271347747932268
13658,0.0666052081577373
13659,-0.14113012489015908
13660,-0.02730807543425584
13661,0.28446308938807974
13662,0.18117226414593368
13663,-0.03531332575952817
13664,0.14021028683807124
13665,0.3345355461025399
13666,0.20973108178589683
13667,0.14870131535480802
13668,-0.05034311103044864
13669,0.16680490783503643
13670,0.3469520831302404
13671,0.38602184845905896
13672,0.062343926958916995
13673,-0.14179915567102697
13674,-0.42815441726911807
13675,-0.34685231120779036
13676,-0.407080023797354
13677,0.1658893326304991
13678,0.3672649975608113
13679,0.23129632928730182
13680,0.4432890662252795
13681,0.4950167247801929
13682,0.09522309765934445
13683,-0.0741850321706039
13684,-0.4667254968803203
13685,-0.6130630875793717
13686,-0.10759895375802309
13687,0.020157398392676384
13688,0.19922334126968266
13689,0.2730613604484713
13690,-0.08806791232517241
13691,-0.005873830804215885
13692,-0.1663822134441535
13693,0.29409813492398307
13694,-0.10568788637750615
13695,0.07331155531996814
13696,0.06344694543451368
13697,-0.3383694013321339
13698,0.08824995946178049
13699,-0.4401396882227022
13700,0.23710701045714977
13701,-0.044013761335836676
13702,-0.060631433155956316
13703,0.13240618660410775
13704,0.15017393778938626
13705,-0.012689901355951605
13706,0.1204085770600809
13707,0.18531088954808084
13708,0.03221642942137315
13709,-0.08730155905261228
13710,-0.052169173746925424
13711,0.1243578494853157
13712,-0.19511317553902252
13713,-0.20710776820825139
13714,0.016831151715061665
13715,-0.1169687798564194
